car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,timestamp
16,84285,28810,1,4,1,1,53:26.4
15,90147,23317,1,4,2,1,54:00.0
9,74883,27191,1,4,2,1,54:33.6
9,113502,32121,3,5,0,1,55:07.2
10,84224,24589,1,3,2,1,55:40.8
10,67747,28485,1,4,1,1,56:14.4
5,81097,27608,2,3,2,1,56:48.0
19,156064,36517,5,5,0,0,57:21.6
17,81286,36636,1,5,1,1,57:55.2
8,44800,25418,3,2,2,1,58:28.8
10,54363,31164,1,4,1,1,59:02.4
10,115838,33614,5,4,0,0,59:36.0
6,25749,24287,1,3,1,1,00:09.6
10,64073,24953,1,3,2,1,00:43.2
20,168977,37463,4,5,0,0,01:16.8
10,87579,33461,3,4,0,1,01:50.4
17,61859,24640,1,4,1,1,02:24.0
17,157441,41763,4,5,0,0,02:57.6
14,70828,25036,2,3,2,1,03:31.2
4,38094,20383,1,2,1,1,04:04.8
19,162592,39418,4,5,0,0,04:38.4
5,84434,30565,1,4,2,1,05:12.0
9,84780,30516,2,4,2,1,05:45.6
6,46051,26837,2,3,2,1,06:19.2
19,125271,40368,3,5,0,0,06:52.8
17,138039,35689,3,5,0,0,07:26.4
18,156284,39111,4,5,0,0,08:00.0
8,50363,21662,1,3,1,1,08:33.6
7,95508,24779,2,3,0,1,09:07.2
17,146694,39697,3,5,0,0,09:40.8
19,149634,36896,5,4,0,0,10:14.4
8,90369,36676,2,5,2,1,10:48.0
20,153486,41109,5,5,0,0,11:21.6
11,89675,30933,2,3,2,1,11:55.2
11,112377,37092,4,5,0,1,12:28.8
2,54392,19518,1,2,2,1,13:02.4
19,135567,36164,3,4,2,0,13:36.0
10,125374,37016,5,4,0,0,14:09.6
18,188502,42372,5,5,0,0,14:43.2
5,45504,23466,1,3,1,1,15:16.8
10,87840,32778,2,4,1,1,15:50.4
9,74958,28307,1,4,2,1,16:24.0
10,87349,32191,3,4,0,0,16:57.6
20,135109,26174,3,4,2,1,17:31.2
3,40454,34382,1,4,2,1,18:04.8
11,74822,21247,1,3,1,1,18:38.4
10,55512,24697,1,3,2,1,19:12.0
16,121556,33119,3,4,2,1,19:45.6
9,112967,38898,3,5,2,0,20:19.2
16,137133,36724,4,4,0,0,20:52.8
9,124567,43084,3,5,0,0,21:26.4
20,163501,38626,4,5,0,0,22:00.0
18,128972,38384,4,5,0,0,22:33.6
10,122330,38347,3,5,0,0,23:07.2
14,107099,31815,2,4,2,1,23:40.8
7,109538,33475,2,5,0,1,24:14.4
20,171148,32914,4,5,0,0,24:48.0
19,181405,43138,5,5,0,0,25:21.6
16,140505,31828,3,5,0,1,25:55.2
15,129954,41549,3,5,2,0,26:28.8
20,141737,41577,4,5,0,0,27:02.4
17,156585,38781,3,5,0,0,27:36.0
20,175730,38256,4,5,0,0,28:09.6
10,140024,32983,4,5,0,1,28:43.2
8,154435,37818,3,5,0,0,29:16.8
11,59077,34858,2,4,2,1,29:50.4
16,123956,34433,3,5,0,0,30:24.0
8,68868,31291,1,4,2,1,30:57.6
12,144382,33429,2,5,0,0,31:31.2
16,153544,40030,2,5,2,0,32:04.8
7,95466,33699,3,4,0,1,32:38.4
7,93710,35535,3,4,0,1,33:12.0
12,80843,21315,1,3,1,1,33:45.6
9,93810,30787,2,3,0,1,34:19.2
2,66570,30287,3,3,0,1,34:52.8
14,170055,42397,3,5,0,0,35:26.4
17,72063,25293,1,4,2,1,36:00.0
9,112226,34670,3,4,0,0,36:33.6
20,147320,33418,4,5,0,0,37:07.2
7,98247,30140,3,3,0,1,37:40.8
13,120231,35661,3,5,0,1,38:14.4
12,120926,40016,4,5,0,0,38:48.0
16,73100,26477,2,3,2,1,39:21.6
17,172733,38284,5,5,0,0,39:55.2
7,114864,37868,4,4,0,1,40:28.8
6,40256,21306,1,2,2,1,41:02.4
9,120746,36067,2,5,2,0,41:36.0
4,55328,25995,1,3,2,1,42:09.6
14,139387,31404,4,5,0,1,42:43.2
3,67301,40881,2,5,2,1,43:16.8
8,29222,26869,1,3,1,1,43:50.4
15,111481,29531,3,4,0,1,44:24.0
11,107213,31169,2,5,0,1,44:57.6
4,51705,31268,1,4,1,1,45:31.2
10,146013,40504,3,5,0,0,46:04.8
15,89400,20496,3,2,0,1,46:38.4
8,92288,34521,1,5,0,1,47:12.0
11,99528,41042,3,5,2,0,47:45.6
6,63437,27111,2,3,2,1,48:19.2
8,59296,27526,2,3,2,1,48:52.8
12,105133,34529,5,4,0,0,49:26.4
3,43715,27052,3,3,0,1,50:00.0
8,94642,39205,2,5,2,0,50:33.6
1,22550,20848,1,2,1,1,51:07.2
12,133789,38396,5,5,0,0,51:40.8
2,31618,19693,1,2,2,1,52:14.4
19,114731,26642,2,4,2,1,52:48.0
9,109559,29709,2,4,2,1,53:21.6
18,168433,44649,5,5,0,0,53:55.2
7,40361,24763,1,3,1,1,54:28.8
5,54457,26028,1,3,2,1,55:02.4
12,97487,30053,1,4,2,1,55:36.0
17,81484,31663,2,4,1,1,56:09.6
20,187966,43432,5,5,0,0,56:43.2
6,102395,36473,2,5,2,1,57:16.8
10,81500,35874,1,4,1,1,57:50.4
10,105442,28865,2,4,0,0,58:24.0
8,79071,32052,1,4,2,1,58:57.6
12,159824,47166,4,5,0,0,59:31.2
10,95021,36425,2,5,2,1,00:04.8
17,149144,41922,5,5,0,0,00:38.4
8,82417,29311,1,5,2,1,01:12.0
10,78125,32493,2,4,2,1,01:45.6
1,7969,24625,1,3,1,1,02:19.2
3,31047,30123,1,3,1,1,02:52.8
11,95512,27176,2,4,0,1,03:26.4
11,175128,42871,5,5,0,0,04:00.0
16,131196,36508,5,4,0,0,04:33.6
8,67923,26936,1,3,2,1,05:07.2
11,87152,28210,1,5,2,1,05:40.8
8,90608,26706,2,3,2,1,06:14.4
8,118425,36149,4,5,0,0,06:48.0
13,96639,25502,2,3,2,1,07:21.6
18,128943,38533,4,5,0,0,07:55.2
5,110314,40381,2,5,0,0,08:28.8
3,56003,29706,2,3,2,1,09:02.4
8,51006,31152,2,3,1,1,09:36.0
11,110582,31746,3,4,2,1,10:09.6
3,33496,28779,1,3,1,1,10:43.2
13,168151,40776,5,5,0,0,11:16.8
12,102437,35123,4,4,2,1,11:50.4
10,87310,32880,2,4,0,0,12:24.0
6,70063,22326,2,3,2,1,12:57.6
3,34675,33280,1,4,1,1,13:31.2
10,111856,34336,3,5,0,0,14:04.8
11,116429,31007,3,4,0,1,14:38.4
19,179437,41511,5,5,0,0,15:12.0
10,143805,32499,3,5,0,1,15:45.6
20,191452,38764,5,5,0,0,16:19.2
18,164974,42081,3,5,0,0,16:52.8
16,142083,33280,2,5,2,0,17:26.4
1,23178,21056,1,2,1,1,18:00.0
8,95515,25294,2,3,0,1,18:33.6
14,158779,43117,5,5,0,0,19:07.2
4,114349,34818,3,4,0,1,19:40.8
20,167128,44761,5,5,0,0,20:14.4
13,103487,39688,4,5,0,0,20:48.0
20,186602,46058,5,5,0,0,21:21.6
9,56093,25169,2,3,2,1,21:55.2
20,181722,43128,5,5,0,0,22:28.8
15,143955,36156,3,5,0,0,23:02.4
6,10762,16901,1,2,1,1,23:36.0
12,103581,34140,2,5,2,1,24:09.6
8,33039,19896,1,3,1,1,24:43.2
17,122000,29244,2,4,2,1,25:16.8
20,149586,37946,4,5,0,0,25:50.4
9,96049,28485,2,3,0,1,26:24.0
8,68798,25074,1,3,2,1,26:57.6
9,168634,42167,4,5,0,0,27:31.2
9,68938,31711,1,4,2,1,28:04.8
3,45119,28645,2,3,2,1,28:38.4
15,139805,32649,3,4,2,1,29:12.0
12,142700,38199,4,5,0,0,29:45.6
10,78358,22641,2,2,2,1,30:19.2
18,180045,43691,5,5,0,0,30:52.8
10,117995,29269,3,4,0,1,31:26.4
5,81880,26275,2,3,0,1,32:00.0
16,160894,40418,4,5,0,0,32:33.6
12,56172,24187,1,3,2,1,33:07.2
18,147490,28831,3,4,0,0,33:40.8
5,127078,39751,4,5,0,0,34:14.4
11,121309,27813,3,4,0,1,34:48.0
14,103462,35639,2,5,0,0,35:21.6
10,54889,27684,2,3,2,1,35:55.2
10,140204,37862,4,5,0,0,36:28.8
11,157684,43435,3,5,0,0,37:02.4
17,162065,36331,5,5,0,0,37:36.0
6,33331,23562,1,3,1,1,38:09.6
6,47392,33414,1,3,2,1,38:43.2
10,90949,32057,2,4,2,1,39:16.8
3,79174,36930,3,4,0,1,39:50.4
4,49846,27808,2,3,2,1,40:24.0
12,130695,28261,3,4,0,0,40:57.6
19,119405,29966,2,4,2,1,41:31.2
19,147250,35184,1,5,2,0,42:04.8
11,124448,34073,3,5,0,0,42:38.4
4,50166,34276,1,4,2,1,43:12.0
8,122961,38179,3,5,0,0,43:45.6
18,151630,39918,4,5,0,0,44:19.2
19,142970,38801,5,5,0,0,44:52.8
1,15900,23344,1,2,1,1,45:26.4
9,37194,21622,1,2,1,1,46:00.0
11,149971,34120,4,4,0,0,46:33.6
8,156617,45566,5,5,0,0,47:07.2
4,41498,23636,1,3,0,1,47:40.8
9,67091,30275,2,4,2,1,48:14.4
20,152502,35986,3,5,0,0,48:48.0
5,57398,24503,1,3,1,1,49:21.6
11,83691,37280,2,4,2,0,49:55.2
20,131319,39697,2,5,2,0,50:28.8
18,157924,27208,4,4,0,0,51:02.4
16,150333,35281,4,5,0,0,51:36.0
11,116261,31042,4,4,0,1,52:09.6
16,161921,38949,3,5,0,0,52:43.2
11,78787,29421,3,3,0,0,53:16.8
13,128078,36247,1,5,0,0,53:50.4
19,135334,39074,3,5,0,0,54:24.0
17,155431,37511,5,5,0,0,54:57.6
10,104954,29834,2,5,0,1,55:31.2
9,75844,35868,1,4,2,0,56:04.8
3,26274,22375,1,2,1,1,56:38.4
16,143280,38691,3,5,0,0,57:12.0
6,100007,34219,2,5,2,1,57:45.6
18,110867,34813,2,5,2,1,58:19.2
12,161268,41826,5,5,0,0,58:52.8
9,102794,30646,4,4,0,0,59:26.4
7,57271,21357,1,3,1,1,00:00.0
3,42201,33417,1,4,2,1,00:33.6
8,79904,34628,1,5,2,1,01:07.2
13,56403,26605,1,4,1,1,01:40.8
9,62667,29302,1,4,2,1,02:14.4
17,121692,31557,2,4,0,0,02:48.0
10,158199,40882,3,5,0,0,03:21.6
19,146965,28818,3,4,0,0,03:55.2
17,173583,36019,4,5,0,0,04:28.8
12,84874,30527,1,4,2,1,05:02.4
3,91718,26985,1,4,0,1,05:36.0
8,40185,21999,1,3,1,1,06:09.6
16,109588,34927,3,4,2,1,06:43.2
18,151540,33379,3,5,0,0,07:16.8
10,63127,29297,2,3,1,1,07:50.4
7,68367,30234,2,4,2,1,08:24.0
16,175936,40218,4,5,0,0,08:57.6
4,46144,23689,2,2,2,1,09:31.2
14,127737,36687,3,5,0,0,10:04.8
20,184958,43870,5,5,0,0,10:38.4
13,89712,27661,3,3,2,1,11:12.0
2,68194,27570,1,3,2,1,11:45.6
1,10440,21913,1,3,1,1,12:19.2
9,99662,34367,4,5,0,1,12:52.8
11,112954,35426,2,5,0,1,13:26.4
20,184420,43259,5,5,0,0,14:00.0
19,138466,38333,4,5,0,0,14:33.6
15,93878,33599,2,4,2,1,15:07.2
10,48154,22963,1,3,1,1,15:40.8
5,73732,24167,1,3,2,1,16:14.4
17,134142,31655,3,4,0,0,16:48.0
9,82280,29062,1,4,2,1,17:21.6
7,124786,38462,3,5,0,0,17:55.2
10,62445,23424,1,3,1,1,18:28.8
16,96746,30407,2,4,2,1,19:02.4
8,127708,39502,4,4,0,0,19:36.0
4,22337,17770,1,2,1,1,20:09.6
14,117175,22121,2,3,0,1,20:43.2
18,177396,38103,4,5,0,0,21:16.8
18,150317,35405,5,4,0,0,21:50.4
18,167870,41299,5,5,0,0,22:24.0
19,151316,32564,3,5,0,0,22:57.6
9,106760,30255,2,4,0,0,23:31.2
4,60999,28745,2,3,0,1,24:04.8
10,87853,31775,2,4,0,1,24:38.4
11,132408,35360,4,4,0,0,25:12.0
5,114742,40155,3,5,0,1,25:45.6
13,105098,31875,3,4,0,1,26:19.2
1,24989,25932,1,3,2,1,26:52.8
9,69099,29457,1,4,2,1,27:26.4
9,79738,32320,2,4,2,1,28:00.0
11,70570,31487,3,4,2,1,28:33.6
11,63074,28487,1,4,2,1,29:07.2
18,166230,37992,4,5,0,0,29:40.8
3,58908,28294,1,3,2,1,30:14.4
6,88944,32113,3,3,0,1,30:48.0
4,77301,39099,2,5,2,1,31:21.6
11,124293,37755,4,5,0,0,31:55.2
4,71610,34769,2,4,2,1,32:28.8
10,132231,41746,4,5,0,0,33:02.4
12,116690,32081,1,5,0,0,33:36.0
11,101279,26100,2,4,2,1,34:09.6
5,41825,23130,1,3,2,1,34:43.2
10,37136,23780,1,3,1,1,35:16.8
12,149694,43922,4,5,0,0,35:50.4
19,158154,37370,5,5,0,0,36:24.0
6,97694,34962,3,5,0,1,36:57.6
7,86254,30739,3,3,2,1,37:31.2
5,95685,27693,1,4,2,1,38:04.8
16,141623,40914,4,5,0,0,38:38.4
5,25598,18427,1,2,1,1,39:12.0
6,78185,26955,2,3,2,1,39:45.6
8,66819,28526,2,3,2,1,40:19.2
9,133396,32636,3,5,0,1,40:52.8
20,152730,37340,2,5,0,0,41:26.4
8,30908,23762,1,2,1,1,42:00.0
9,96688,29365,1,4,0,1,42:33.6
15,157593,40054,5,5,0,0,43:07.2
8,23610,20250,1,2,1,1,43:40.8
13,83891,26216,2,3,2,1,44:14.4
9,32988,24817,1,3,1,1,44:48.0
17,130744,36930,3,5,0,0,45:21.6
10,50426,28971,1,3,1,1,45:55.2
15,112983,37766,4,5,2,0,46:28.8
16,120282,33975,3,4,0,0,47:02.4
19,154330,33686,5,4,0,1,47:36.0
9,141719,31817,4,4,0,1,48:09.6
2,29035,31872,1,4,1,1,48:43.2
13,104135,23680,2,3,2,1,49:16.8
3,81114,37662,3,4,0,0,49:50.4
8,92472,24454,2,3,0,1,50:24.0
9,70613,26104,2,3,2,1,50:57.6
7,117690,33373,3,4,0,1,51:31.2
17,165801,39763,4,5,0,0,52:04.8
12,148099,43554,4,5,0,0,52:38.4
9,59626,32992,1,4,2,1,53:12.0
8,98200,37518,3,4,2,0,53:45.6
5,56254,26822,1,3,2,1,54:19.2
5,79912,30867,1,4,2,1,54:52.8
12,110636,42624,2,5,0,0,55:26.4
6,152392,41762,4,5,0,0,56:00.0
8,51600,26965,2,3,2,1,56:33.6
19,153556,36433,5,5,0,0,57:07.2
18,169707,40461,4,5,0,0,57:40.8
4,30508,29701,2,3,2,1,58:14.4
14,60128,25970,1,3,1,1,58:48.0
4,31691,31307,1,3,1,1,59:21.6
20,174317,44466,4,5,0,0,59:55.2
9,132957,31484,3,4,0,1,00:28.8
9,43672,27499,1,3,2,1,01:02.4
11,113996,33423,5,4,0,1,01:36.0
8,118510,35851,4,4,0,0,02:09.6
11,106783,35439,4,4,2,1,02:43.2
11,78350,23647,3,3,0,1,03:16.8
16,142510,36903,3,5,0,0,03:50.4
9,72759,24163,2,3,2,1,04:24.0
3,94069,31170,2,4,0,1,04:57.6
9,65241,28155,1,4,2,1,05:31.2
9,124256,37114,3,5,2,1,06:04.8
3,28750,22953,1,3,1,1,06:38.4
20,157291,41546,4,5,0,0,07:12.0
8,49707,22926,1,3,2,1,07:45.6
9,108425,34432,3,5,0,0,08:19.2
16,126621,41693,4,5,0,0,08:52.8
18,169596,44834,5,5,0,0,09:26.4
20,180804,38821,5,5,0,0,10:00.0
4,54978,26864,3,3,2,1,10:33.6
17,111953,35829,2,5,0,0,11:07.2
11,114660,34519,2,5,2,1,11:40.8
20,189293,36817,5,5,0,0,12:14.4
13,98481,35672,3,5,2,1,12:48.0
8,127903,32758,3,4,0,1,13:21.6
7,41661,24119,1,3,2,1,13:55.2
7,37477,20818,1,2,1,1,14:28.8
19,112621,27542,2,4,2,0,15:02.4
10,132840,38051,4,4,0,0,15:36.0
20,137645,29366,2,5,2,1,16:09.6
20,186858,43223,5,5,0,0,16:43.2
18,179093,41742,5,5,0,0,17:16.8
15,172094,38343,5,5,0,0,17:50.4
19,148159,39294,3,5,0,0,18:24.0
20,178994,43033,5,5,0,0,18:57.6
9,39948,23839,1,3,1,1,19:31.2
4,51132,32801,1,4,2,1,20:04.8
14,96717,31053,2,4,2,1,20:38.4
13,126530,34603,3,5,0,1,21:12.0
7,30477,22282,1,3,1,1,21:45.6
5,13067,19999,1,2,1,1,22:19.2
6,92923,41475,3,5,2,0,22:52.8
6,38443,24578,1,3,1,1,23:26.4
12,126948,35542,4,5,0,0,24:00.0
18,127946,35172,2,5,2,0,24:33.6
20,188566,47804,5,5,0,0,25:07.2
4,22747,19654,1,2,1,1,25:40.8
10,51530,29982,1,4,2,1,26:14.4
16,172637,43798,5,5,0,0,26:48.0
7,51125,23382,1,3,2,1,27:21.6
14,132054,36454,2,5,2,1,27:55.2
13,105736,31061,4,4,0,1,28:28.8
10,68048,37918,1,5,2,1,29:02.4
10,93247,28643,3,3,2,1,29:36.0
8,70027,29156,3,3,2,1,30:09.6
11,59741,31958,1,4,1,1,30:43.2
9,57171,30250,1,3,1,1,31:16.8
5,38215,24517,1,3,1,1,31:50.4
11,29498,18517,1,2,1,1,32:24.0
16,146530,41960,5,5,0,0,32:57.6
3,13937,19250,1,2,1,1,33:31.2
9,55919,33319,1,5,1,1,34:04.8
7,84710,35249,2,4,2,1,34:38.4
6,44747,30267,2,3,2,1,35:12.0
10,122904,36977,2,5,0,0,35:45.6
20,154078,33716,2,5,0,0,36:19.2
13,77826,25307,2,3,2,1,36:52.8
9,32480,26471,1,3,1,1,37:26.4
18,162694,43417,5,5,0,0,38:00.0
19,147877,32665,2,5,0,0,38:33.6
19,130701,30976,3,5,2,1,39:07.2
17,106495,34267,2,5,2,0,39:40.8
12,159168,37206,4,5,0,0,40:14.4
19,135712,36425,3,5,0,0,40:48.0
17,148647,33059,3,5,0,0,41:21.6
17,153966,39202,5,5,0,0,41:55.2
20,138670,30359,2,5,2,0,42:28.8
12,118197,36911,3,5,2,1,43:02.4
20,195583,46050,5,5,0,0,43:36.0
11,146370,35983,4,5,0,0,44:09.6
5,132252,37482,4,4,0,0,44:43.2
8,56777,30112,3,3,2,1,45:16.8
11,91127,28083,1,4,2,1,45:50.4
6,55434,30076,1,3,2,1,46:24.0
8,127120,39612,2,5,0,0,46:57.6
10,96825,35300,2,4,2,0,47:31.2
18,163376,36488,2,5,0,0,48:04.8
10,85572,28973,3,3,0,1,48:38.4
1,13945,21011,1,2,1,1,49:12.0
8,89557,38664,3,4,0,0,49:45.6
4,75345,32447,1,4,2,1,50:19.2
15,152403,37370,3,5,0,0,50:52.8
10,128881,35956,4,4,0,0,51:26.4
20,176287,42798,4,5,0,0,52:00.0
11,106485,39722,2,5,2,0,52:33.6
4,28813,24067,1,3,1,1,53:07.2
11,48122,28408,1,4,1,1,53:40.8
9,133371,33579,2,5,0,1,54:14.4
18,134504,35470,4,4,0,0,54:48.0
3,28039,23851,1,3,1,1,55:21.6
17,168526,40922,3,5,0,0,55:55.2
11,92735,30120,3,3,2,1,56:28.8
17,145925,38154,5,5,0,0,57:02.4
20,195546,45424,5,5,0,0,57:36.0
14,116383,36614,3,4,0,0,58:09.6
10,92183,30071,2,4,2,1,58:43.2
6,83952,35614,4,4,0,1,59:16.8
7,50052,22933,2,3,2,1,59:50.4
13,117889,33002,2,5,0,0,00:24.0
6,113482,41730,3,5,0,0,00:57.6
8,120683,38651,4,5,0,0,01:31.2
13,99658,29414,3,4,0,1,02:04.8
3,25703,28110,1,3,1,1,02:38.4
9,58894,26556,2,3,2,1,03:12.0
6,74545,27603,3,3,2,1,03:45.6
6,85466,33944,1,5,2,1,04:19.2
8,71535,23887,2,3,2,1,04:52.8
5,60419,22710,1,3,2,1,05:26.4
17,124427,28564,2,4,2,1,06:00.0
5,79951,39813,1,5,2,0,06:33.6
10,130432,36869,5,5,0,0,07:07.2
1,23934,24512,1,2,1,1,07:40.8
12,113283,30651,3,4,0,1,08:14.4
4,28427,22192,1,2,1,1,08:48.0
12,83428,23464,3,3,2,1,09:21.6
7,81481,28728,2,4,2,1,09:55.2
17,134773,31030,3,5,0,0,10:28.8
8,117502,37025,1,5,0,0,11:02.4
5,74845,31365,2,4,2,1,11:36.0
16,82870,24108,1,3,2,1,12:09.6
7,63537,36012,3,4,2,1,12:43.2
20,170171,30585,4,5,0,0,13:16.8
9,78613,34145,2,4,2,1,13:50.4
8,34879,27615,1,3,1,1,14:24.0
16,75671,30248,2,4,2,1,14:57.6
6,53263,23665,1,3,1,1,15:31.2
13,120915,31611,3,4,0,0,16:04.8
20,162916,36811,3,5,0,0,16:38.4
18,141972,40381,3,5,0,0,17:12.0
5,56862,28358,1,4,2,1,17:45.6
12,179941,44123,5,5,0,0,18:19.2
7,66173,32125,2,4,2,1,18:52.8
11,140110,35535,4,5,0,0,19:26.4
13,116447,41764,4,5,0,0,20:00.0
2,63087,27333,1,3,0,1,20:33.6
4,51189,30162,2,3,1,1,21:07.2
5,20983,29908,1,3,1,1,21:40.8
11,122135,35683,2,5,0,0,22:14.4
5,63813,26717,1,3,2,1,22:48.0
20,191667,47330,5,5,0,0,23:21.6
10,64868,37438,4,4,2,1,23:55.2
17,156355,32959,5,4,0,0,24:28.8
11,149955,42378,5,5,0,0,25:02.4
19,127240,38265,3,5,0,0,25:36.0
8,91956,32762,4,4,0,1,26:09.6
18,167143,36515,5,5,0,0,26:43.2
20,131605,38982,3,5,0,0,27:16.8
4,64465,38028,1,4,2,1,27:50.4
16,142149,40853,5,5,0,0,28:24.0
17,156540,41468,3,5,0,0,28:57.6
18,161284,40095,4,5,0,0,29:31.2
5,69671,39995,2,5,2,1,30:04.8
8,36551,20146,1,3,1,1,30:38.4
18,144206,35403,2,5,0,0,31:12.0
15,149563,36908,3,5,0,0,31:45.6
4,94213,37928,4,5,0,1,32:19.2
20,187624,46665,5,5,0,0,32:52.8
13,90382,32174,1,4,1,1,33:26.4
20,189197,44326,5,5,0,0,34:00.0
16,94429,33304,3,4,2,1,34:33.6
16,113866,29094,2,4,2,1,35:07.2
8,70484,23205,3,2,0,1,35:40.8
18,157105,35461,4,5,0,0,36:14.4
14,110984,31339,3,4,2,1,36:48.0
16,110423,33692,2,5,2,1,37:21.6
9,98032,35688,2,5,0,0,37:55.2
13,139571,34071,4,4,0,1,38:28.8
11,168041,44051,5,5,0,0,39:02.4
10,117916,34005,3,5,0,1,39:36.0
7,36770,23229,1,3,2,1,40:09.6
2,63466,35195,2,4,2,1,40:43.2
8,61484,31158,1,4,1,1,41:16.8
18,160138,35775,3,5,0,0,41:50.4
17,102966,32052,3,4,2,1,42:24.0
5,55289,32764,1,4,1,1,42:57.6
6,78775,40484,3,5,2,1,43:31.2
6,71845,28030,1,3,2,1,44:04.8
18,184826,42061,5,5,0,0,44:38.4
10,170104,43964,3,5,0,0,45:12.0
2,35035,25604,2,3,0,1,45:45.6
17,105871,31324,3,4,2,0,46:19.2
11,106072,33227,3,4,0,1,46:52.8
8,47246,20440,1,2,2,1,47:26.4
2,32094,30648,1,3,2,1,48:00.0
17,140789,31122,3,4,0,0,48:33.6
8,106824,33073,1,5,2,1,49:07.2
6,50846,33791,2,3,2,1,49:40.8
5,52973,26599,1,3,2,1,50:14.4
18,130986,38006,4,5,0,0,50:48.0
1,23265,25462,1,3,2,1,51:21.6
10,97888,39326,2,5,2,1,51:55.2
17,169475,39801,5,5,0,0,52:28.8
20,165707,39108,3,5,0,0,53:02.4
2,45937,24431,1,3,2,1,53:36.0
13,107307,28232,1,4,2,1,54:09.6
11,105936,36812,1,5,2,0,54:43.2
16,142318,39218,3,5,0,0,55:16.8
12,140177,34380,2,5,0,0,55:50.4
12,142837,32352,4,5,0,0,56:24.0
17,153515,42722,2,5,0,0,56:57.6
14,166858,40599,5,5,0,0,57:31.2
3,36788,26322,1,3,1,1,58:04.8
9,109317,36039,3,4,2,1,58:38.4
20,172507,43347,5,5,0,0,59:12.0
13,127383,30641,3,4,0,1,59:45.6
20,185878,39257,5,5,0,0,00:19.2
11,123440,30228,2,4,0,1,00:52.8
17,168889,41691,4,5,0,0,01:26.4
13,117427,42309,3,5,2,0,02:00.0
7,71167,37451,2,4,2,1,02:33.6
18,170993,41879,5,5,0,0,03:07.2
17,125788,27037,4,4,0,1,03:40.8
2,31209,30963,1,4,1,1,04:14.4
9,69801,28882,1,4,2,1,04:48.0
12,160383,47002,5,5,0,0,05:21.6
18,84348,23628,2,3,2,1,05:55.2
11,105529,28475,3,4,2,1,06:28.8
11,47413,26327,1,3,1,1,07:02.4
7,44618,24132,1,3,1,1,07:36.0
4,71955,30715,2,4,2,1,08:09.6
18,158559,38705,4,5,0,0,08:43.2
10,111537,36672,3,5,2,0,09:16.8
17,166649,47608,5,5,0,0,09:50.4
11,83599,28581,1,4,2,1,10:24.0
9,110864,38637,3,5,0,0,10:57.6
4,31127,26550,1,3,2,1,11:31.2
18,166833,40007,5,5,0,0,12:04.8
19,163838,39456,5,5,0,0,12:38.4
10,118812,41487,3,5,0,0,13:12.0
13,132533,28862,3,4,0,1,13:45.6
4,48225,26573,1,3,1,1,14:19.2
14,146485,35571,4,5,0,0,14:52.8
10,159201,41280,5,5,0,0,15:26.4
13,111202,30853,1,4,2,1,16:00.0
16,118719,33227,1,5,0,0,16:33.6
5,79378,23955,2,3,0,1,17:07.2
14,80322,32549,1,5,1,1,17:40.8
13,86449,30222,1,4,1,1,18:14.4
6,44894,28911,2,3,2,1,18:48.0
8,78209,39424,3,5,0,0,19:21.6
8,125540,42585,3,5,0,0,19:55.2
11,84732,27702,1,4,2,1,20:28.8
19,158332,36584,3,5,0,0,21:02.4
4,33521,32960,1,4,1,1,21:36.0
20,165998,29949,4,5,0,0,22:09.6
2,34108,25095,1,3,2,1,22:43.2
20,157596,39218,4,5,0,0,23:16.8
19,165127,36500,4,5,0,0,23:50.4
3,9773,20472,1,2,1,1,24:24.0
20,181308,44116,5,5,0,0,24:57.6
17,73934,23759,1,4,2,1,25:31.2
14,132179,34046,4,5,0,0,26:04.8
17,142853,34371,2,5,0,0,26:38.4
5,67759,24845,2,3,0,1,27:12.0
7,76127,28870,2,3,0,1,27:45.6
13,173614,42491,3,5,0,0,28:19.2
16,99321,31750,1,5,2,0,28:52.8
9,65046,27547,1,4,2,1,29:26.4
3,19417,20297,1,2,1,1,30:00.0
9,90095,29775,2,4,0,0,30:33.6
9,98609,34318,1,5,2,0,31:07.2
6,87305,26729,1,4,2,1,31:40.8
19,157592,26570,4,4,0,0,32:14.4
17,138105,30314,3,4,0,0,32:48.0
16,120282,37368,4,5,0,0,33:21.6
18,139571,37483,2,5,0,0,33:55.2
3,29602,21243,1,2,2,1,34:28.8
18,155842,39759,5,5,0,0,35:02.4
6,101161,32481,1,4,2,1,35:36.0
9,53372,23409,1,3,2,1,36:09.6
18,96510,28140,4,4,0,1,36:43.2
8,60569,31833,1,4,2,1,37:16.8
11,125881,41074,1,5,2,1,37:50.4
16,129627,36345,2,5,2,1,38:24.0
5,65659,34575,1,4,1,1,38:57.6
18,127768,34293,3,5,2,1,39:31.2
3,65206,35127,2,3,2,1,40:04.8
20,189265,45516,5,5,0,0,40:38.4
5,34076,30895,1,4,1,1,41:12.0
14,98137,28601,3,4,0,1,41:45.6
11,95420,33280,1,5,2,1,42:19.2
13,81205,29359,1,3,2,1,42:52.8
19,150472,35129,2,5,0,0,43:26.4
10,60438,36474,1,4,2,1,44:00.0
11,122002,35977,3,4,0,0,44:33.6
11,92518,27212,3,3,2,1,45:07.2
1,98095,37027,2,5,0,1,45:40.8
8,99377,39556,1,5,2,0,46:14.4
19,150498,38252,3,5,2,0,46:48.0
8,35189,22659,1,3,1,1,47:21.6
19,142888,39363,5,5,0,0,47:55.2
