car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_true,timestamp
15,84622,31056,1,5,2,0,4233,34:52.8
15,59618,31919,5,5,2,1,989,35:26.4
17,80963,34992,5,4,2,1,1666,36:00.0
3,111142,31250,2,4,0,0,4875,36:33.6
18,111234,20295,2,4,2,1,1613,37:07.2
4,59837,34715,3,3,2,1,6831,37:40.8
6,121653,28240,1,4,2,1,5163,38:14.4
2,73002,33970,1,5,0,1,14869,38:48.0
3,184003,23943,1,5,0,1,2697,39:21.6
18,116614,34991,2,5,1,1,1718,39:55.2
8,155558,35244,2,5,2,1,4296,40:28.8
9,159353,46976,1,3,2,0,5674,41:02.4
8,159641,28447,5,5,1,1,1392,41:36.0
17,74210,36989,4,3,2,0,1253,42:09.6
8,64735,39842,2,4,2,1,7164,42:43.2
10,120623,34653,2,4,2,0,3112,43:16.8
13,25316,27359,2,4,2,1,3312,43:50.4
2,49003,35449,1,3,2,0,14675,44:24.0
3,114581,30644,2,2,2,1,6582,44:57.6
12,156355,32702,3,5,2,1,1636,45:31.2
12,147602,35150,1,5,2,1,4478,46:04.8
7,125088,36133,2,3,0,1,3652,46:38.4
10,47780,26449,5,5,2,1,2788,47:12.0
17,58423,31863,1,5,0,1,3648,47:45.6
19,136204,41331,1,3,0,1,1484,48:19.2
14,123004,23419,3,3,2,1,1878,48:52.8
9,94318,41451,2,3,2,1,8754,49:26.4
5,163688,34529,2,4,0,1,6033,50:00.0
8,157534,41695,3,2,1,1,8419,50:33.6
13,137247,40146,1,5,0,0,3598,51:07.2
17,43489,44154,1,5,2,1,4531,51:40.8
19,90103,45944,2,5,2,1,4338,52:14.4
18,115130,32453,5,5,1,1,2086,52:48.0
12,123350,30869,1,4,0,0,1826,53:21.6
10,36157,33369,5,5,1,1,4160,53:55.2
9,119483,21212,2,4,0,1,3148,54:28.8
8,55082,21156,3,4,2,1,4078,55:02.4
7,13626,21398,3,4,0,1,4750,55:36.0
10,56200,34700,4,4,2,0,3565,56:09.6
11,120957,45491,2,4,2,1,4492,56:43.2
15,82458,27380,1,4,0,1,2808,57:16.8
4,23024,29339,1,4,1,0,14253,57:50.4
7,38956,25670,1,3,1,0,10968,58:24.0
4,124717,37285,1,4,2,1,11222,58:57.6
9,172418,29995,2,4,0,1,2278,59:31.2
10,173498,41189,3,2,2,1,4849,00:04.8
9,129935,34246,3,5,2,0,3934,00:38.4
2,149307,24628,3,5,0,1,3332,01:12.0
16,128380,33272,2,5,2,1,1637,01:45.6
10,121193,32349,1,5,0,1,3369,02:19.2
16,121579,27869,4,5,0,0,365,02:52.8
10,149613,23339,3,3,2,1,3033,03:26.4
6,65122,31224,2,4,2,1,7553,04:00.0
13,102073,24006,1,2,2,1,3626,04:33.6
20,171330,36248,3,5,2,0,789,05:07.2
10,93034,27004,3,4,2,1,2913,05:40.8
13,16011,35161,2,4,2,1,4549,06:14.4
16,134082,27461,2,5,1,1,1702,06:48.0
11,19814,37002,2,5,0,1,6694,07:21.6
4,49552,32545,3,4,2,1,6472,07:55.2
1,176084,31141,1,5,0,1,6655,08:28.8
12,172555,31609,1,4,0,1,2203,09:02.4
11,6898,27748,1,4,2,1,10087,09:36.0
5,111086,26820,4,3,2,1,4229,10:09.6
9,11925,27706,5,5,2,0,3081,10:43.2
2,32294,30043,1,3,0,0,16140,11:16.8
3,182109,45126,1,4,0,1,9286,11:50.4
11,140205,36398,1,4,0,1,2582,12:24.0
9,116555,26363,2,4,2,1,4672,12:57.6
19,33680,42108,4,4,2,0,3151,13:31.2
4,159643,35770,1,2,1,1,8908,14:04.8
11,160785,20779,2,2,2,1,2906,14:38.4
5,179121,19204,1,4,2,1,3500,15:12.0
7,96832,28068,1,2,2,1,6250,15:45.6
12,59768,30612,2,2,2,0,4970,16:19.2
5,103561,36386,2,5,2,1,6340,16:52.8
10,52774,36647,1,4,0,1,7517,17:26.4
4,32203,26227,1,3,0,0,9280,18:00.0
11,41559,35965,4,3,1,0,5286,18:33.6
17,154554,23154,1,5,2,1,957,19:07.2
1,123646,24393,1,5,2,1,8530,19:40.8
16,104131,37786,2,4,1,1,3038,20:14.4
10,170083,35402,2,3,0,1,3728,20:48.0
16,19925,22410,2,5,0,1,1843,21:21.6
6,82363,41459,4,4,2,0,4263,21:55.2
10,183289,40282,2,3,2,0,2424,22:28.8
4,134821,41169,4,5,0,1,2626,23:02.4
20,92506,33780,3,4,0,1,631,23:36.0
4,25228,36626,3,4,1,1,14261,24:09.6
13,46397,41514,1,5,2,1,9757,24:43.2
15,97116,22477,2,5,0,1,1685,25:16.8
9,156399,37813,2,4,2,1,2608,25:50.4
12,48283,47098,3,3,2,1,4451,26:24.0
10,102277,23796,3,5,0,1,2332,26:57.6
5,186053,43428,3,3,2,1,6861,27:31.2
5,102774,19783,1,5,2,1,4304,28:04.8
6,23056,31161,1,5,0,1,11167,28:38.4
4,37445,33149,1,5,1,1,15830,29:12.0
18,181298,38154,2,5,1,1,2673,29:45.6
18,150751,42675,3,4,0,1,1012,30:19.2
19,161547,21172,4,5,2,1,285,30:52.8
2,126100,23956,2,5,0,0,2738,31:26.4
15,41372,38359,3,5,2,0,3427,32:00.0
11,119149,33822,2,4,2,0,5011,32:33.6
7,135967,36116,2,4,2,1,4068,33:07.2
14,173151,32158,1,5,2,0,1717,33:40.8
4,168185,30684,5,5,0,1,1171,34:14.4
3,161923,29025,1,5,2,1,4704,34:48.0
10,70940,29582,5,2,0,1,1925,35:21.6
7,124593,42105,1,4,2,0,5804,35:55.2
4,29351,30768,2,5,2,1,11318,36:28.8
9,66898,35383,1,4,2,1,9754,37:02.4
7,141334,40409,4,5,2,1,2795,37:36.0
5,166226,37202,3,4,2,1,4655,38:09.6
8,185021,29050,5,3,2,1,1584,38:43.2
5,64920,23699,1,5,1,1,8325,39:16.8
7,79838,27524,1,2,2,0,6723,39:50.4
10,140667,22389,1,4,0,1,2544,40:24.0
9,90819,33097,5,4,0,1,1085,40:57.6
10,83982,40456,1,5,0,1,4347,41:31.2
9,92565,46494,1,4,2,1,10875,42:04.8
17,55409,37442,2,5,2,0,1873,42:38.4
9,125167,34158,2,4,0,0,2602,43:12.0
15,116373,25042,2,4,1,0,2535,43:45.6
3,38107,30066,3,4,0,1,9927,44:19.2
19,106930,43865,1,4,0,1,4119,44:52.8
18,108336,27127,1,4,0,0,2551,45:26.4
11,157185,29682,1,4,0,1,1973,46:00.0
15,133419,35683,3,3,2,0,1115,46:33.6
2,57354,33904,4,4,2,1,5479,47:07.2
4,120713,19704,4,5,1,1,2576,47:40.8
14,130109,18940,1,4,1,1,3330,48:14.4
7,75676,36618,2,3,2,0,6406,48:48.0
19,69801,37373,4,3,2,1,3137,49:21.6
15,66923,19181,1,2,2,1,4298,49:55.2
13,123592,26450,2,5,2,0,1116,50:28.8
7,79504,34096,3,2,2,1,8766,51:02.4
7,35741,37282,1,5,2,0,12160,51:36.0
2,75377,20944,1,5,2,1,7210,52:09.6
4,72396,39820,1,5,2,1,14585,52:43.2
13,24296,30947,3,5,0,1,2073,53:16.8
2,169047,21567,1,2,0,0,5859,53:50.4
7,67599,37246,1,3,0,0,6755,54:24.0
10,94024,30800,1,5,2,1,4454,54:57.6
6,182903,28522,2,5,2,1,4330,55:31.2
8,119867,28109,3,4,2,0,2600,56:04.8
10,100742,26525,1,5,2,1,5130,56:38.4
14,69479,36532,1,3,0,0,6026,57:12.0
18,102668,22263,4,4,2,1,556,57:45.6
20,70432,30387,2,4,2,0,2657,58:19.2
19,179220,45569,1,5,0,1,2288,58:52.8
12,139614,28438,1,3,1,1,4644,59:26.4
5,15462,36881,3,5,1,1,10841,00:00.0
11,89476,19852,1,4,2,1,4123,00:33.6
4,65445,19140,1,5,2,1,6146,01:07.2
6,119955,31314,1,4,2,1,7917,01:40.8
7,89606,32682,2,4,0,1,4424,02:14.4
17,119769,28985,2,5,0,1,2004,02:48.0
10,191231,34254,2,4,2,1,2691,03:21.6
9,54215,26530,3,4,2,1,2878,03:55.2
8,121503,19025,4,5,0,1,993,04:28.8
19,48776,42840,1,5,0,0,2589,05:02.4
5,122008,34169,3,5,0,0,3735,05:36.0
10,38018,25801,4,3,0,1,2723,06:09.6
11,154253,29457,4,5,0,1,1619,06:43.2
9,125660,38229,3,5,1,0,5068,07:16.8
18,144441,18850,1,4,2,1,1185,07:50.4
8,67465,39066,2,2,0,1,6332,08:24.0
8,45952,37477,2,5,2,1,7387,08:57.6
11,49204,42119,4,5,1,1,3808,09:31.2
8,54582,20569,1,5,0,1,5289,10:04.8
17,91909,32668,1,5,2,1,2367,10:38.4
5,156383,26249,1,4,1,0,6617,11:12.0
17,95272,31238,3,4,2,1,3255,11:45.6
16,95002,22058,1,4,0,1,1655,12:19.2
18,147066,40198,1,4,0,1,1141,12:52.8
9,99830,34168,3,2,2,1,5750,13:26.4
3,85321,20110,1,3,2,1,8998,14:00.0
16,83333,35219,2,5,1,1,4105,14:33.6
17,80472,43715,1,5,0,0,1668,15:07.2
16,144467,28684,4,3,2,1,1001,15:40.8
13,154154,46429,2,5,2,1,3542,16:14.4
6,24466,38833,1,5,2,0,15365,16:48.0
8,145292,22016,1,2,2,1,3647,17:21.6
14,58744,34176,5,3,1,1,2093,17:55.2
15,161782,43548,1,4,2,1,2397,18:28.8
13,74586,34291,1,5,2,1,5972,19:02.4
17,76462,45827,1,4,0,1,4514,19:36.0
11,38481,33450,2,3,1,1,6067,20:09.6
18,128924,33808,2,5,2,0,2262,20:43.2
9,132485,21053,1,4,2,1,4608,21:16.8
15,155252,21975,2,4,2,1,1452,21:50.4
3,141758,42246,2,4,2,1,6618,22:24.0
4,87010,24128,4,4,2,1,4416,22:57.6
14,62033,30409,3,5,1,1,4141,23:31.2
17,72086,29182,1,5,2,1,2062,24:04.8
13,97591,35791,2,5,1,1,6159,24:38.4
12,122909,37433,3,5,0,1,1820,25:12.0
13,66692,41488,2,3,2,0,3960,25:45.6
14,173221,34558,2,3,2,1,2895,26:19.2
12,71827,33667,3,2,2,0,4643,26:52.8
14,124643,41012,2,3,2,1,2393,27:26.4
6,81160,39850,1,5,1,1,11841,28:00.0
2,20472,44029,2,5,2,1,19701,28:33.6
6,150946,40185,2,2,1,1,6397,29:07.2
15,122805,35856,2,3,2,1,3663,29:40.8
15,170416,29864,1,5,2,1,1179,30:14.4
5,47760,30719,1,4,2,1,10366,30:48.0
14,11129,37194,3,3,2,0,3609,31:21.6
17,118624,19435,2,5,0,1,492,31:55.2
5,38110,34084,2,5,2,1,9337,32:28.8
16,139053,26776,1,5,1,0,2791,33:02.4
19,86316,17726,2,4,2,1,920,33:36.0
12,129434,39371,4,4,2,1,3296,34:09.6
4,127119,40124,4,5,2,1,6418,34:43.2
14,56632,40462,4,2,0,1,4885,35:16.8
5,153021,29672,3,5,2,1,3995,35:50.4
7,129084,20827,4,5,2,1,1331,36:24.0
18,103225,34800,3,4,2,1,1305,36:57.6
7,130866,38988,1,4,2,0,5318,37:31.2
3,143577,36608,2,5,0,0,3515,38:04.8
10,116956,28623,5,4,2,1,1865,38:38.4
10,157083,43589,3,2,0,0,2236,39:12.0
10,140439,29051,3,4,0,0,2528,39:45.6
8,111403,35527,1,4,0,1,5819,40:19.2
9,135201,40920,1,3,0,1,5593,40:52.8
11,77627,25371,1,5,2,0,5457,41:26.4
8,82338,29496,1,3,0,1,5374,42:00.0
16,74695,47144,3,5,2,1,2491,42:33.6
3,61513,25059,4,5,1,1,6072,43:07.2
14,152726,40603,1,5,1,1,4380,43:40.8
10,90222,40537,3,5,0,0,1651,44:14.4
2,73647,33712,3,3,0,1,7300,44:48.0
18,52963,26384,1,5,0,1,1468,45:21.6
7,76804,37124,1,5,1,1,9295,45:55.2
11,163687,33637,1,4,0,1,2636,46:28.8
17,21496,25038,2,4,0,1,3331,47:02.4
12,61341,29784,3,4,0,1,3154,47:36.0
18,15224,39471,3,5,2,1,5052,48:09.6
3,112828,24201,2,3,2,1,5851,48:43.2
11,24877,31639,2,4,2,1,8594,49:16.8
11,91814,36911,1,4,0,1,7568,49:50.4
18,126952,41031,2,4,2,1,2172,50:24.0
2,83863,27096,3,4,0,1,4087,50:57.6
13,83967,29476,3,4,2,1,1680,51:31.2
4,28505,29847,4,4,2,1,7250,52:04.8
19,123413,25043,1,4,0,0,1000,52:38.4
10,43913,21275,3,4,2,1,3157,53:12.0
10,167508,37657,2,5,2,1,4351,53:45.6
20,89958,40809,4,4,2,1,1384,54:19.2
19,80035,28400,1,4,2,0,1357,54:52.8
14,85963,33009,1,4,2,0,4032,55:26.4
13,79428,29713,2,5,0,1,2864,56:00.0
7,84637,22059,5,4,2,0,1540,56:33.6
11,137599,30319,3,5,0,1,2651,57:07.2
9,179239,39663,4,5,2,1,2340,57:40.8
12,154337,31689,3,5,2,0,1002,58:14.4
12,187653,28516,2,3,2,1,2613,58:48.0
6,93470,29036,1,5,1,1,9761,59:21.6
12,102051,29723,2,5,0,1,3509,59:55.2
8,193405,33667,5,4,0,1,877,00:28.8
7,164228,32380,3,5,2,1,4285,01:02.4
12,26599,41523,5,4,0,1,4242,01:36.0
6,113795,25323,2,5,0,1,3875,02:09.6
5,123656,39956,5,4,0,1,1992,02:43.2
7,123548,29267,2,5,1,1,5427,03:16.8
16,32355,28861,2,5,2,1,2484,03:50.4
18,25792,41658,2,4,2,1,6677,04:24.0
18,9691,36456,3,2,1,1,5595,04:57.6
14,38334,20021,1,3,0,1,4116,05:31.2
4,50989,23445,1,5,1,0,10415,06:04.8
5,74230,33697,1,3,0,1,12647,06:38.4
11,117870,32978,1,3,2,1,4986,07:12.0
6,93019,28515,1,4,1,1,6857,07:45.6
7,74665,32875,3,4,2,1,4602,08:19.2
9,185589,16246,4,3,2,0,645,08:52.8
10,44474,27188,1,5,2,1,5251,09:26.4
12,122277,32331,2,4,2,1,4920,10:00.0
19,60964,25326,3,5,0,1,627,10:33.6
16,110435,30506,3,5,2,0,742,11:07.2
14,166435,25097,1,4,0,0,1413,11:40.8
17,85419,22323,3,4,2,0,1290,12:14.4
6,162612,20433,4,5,1,1,1244,12:48.0
14,85387,30608,2,2,1,0,6100,13:21.6
9,50329,32936,1,3,1,1,8409,13:55.2
11,59348,36258,1,4,0,1,5484,14:28.8
10,90723,29942,1,2,0,0,3916,15:02.4
10,113867,44288,1,3,2,0,4758,15:36.0
11,40291,47021,3,3,2,1,6252,16:09.6
8,57128,29581,1,4,2,0,9649,16:43.2
6,36749,33365,1,5,2,1,9908,17:16.8
11,88118,19095,2,2,0,1,3849,17:50.4
5,113496,32591,1,5,2,0,5715,18:24.0
10,20834,29940,3,3,2,1,7148,18:57.6
15,96977,26003,1,5,2,1,2057,19:31.2
9,101133,36831,3,3,1,1,7862,20:04.8
16,80372,39267,1,5,1,1,5258,20:38.4
17,94031,39329,1,4,2,1,5493,21:12.0
18,180108,40580,4,5,2,0,691,21:45.6
10,84889,35688,4,3,0,0,2390,22:19.2
13,136416,23984,4,4,1,0,2268,22:52.8
13,17226,30763,3,5,0,0,2405,23:26.4
7,130186,32429,1,2,0,0,5602,24:00.0
16,132308,30304,1,4,1,0,2321,24:33.6
9,77754,31525,4,5,0,1,3747,25:07.2
13,78336,21617,2,5,0,0,1234,25:40.8
13,169542,37221,3,5,1,0,2208,26:14.4
3,41140,22028,2,5,2,1,6466,26:48.0
11,16079,41447,3,5,0,1,5032,27:21.6
4,109894,28872,5,4,2,0,1925,27:55.2
5,73356,41013,1,3,2,1,16009,28:28.8
8,116932,38113,1,3,2,1,8947,29:02.4
4,125117,42327,1,4,0,0,9655,29:36.0
9,88431,45641,3,5,2,0,3742,30:09.6
10,121045,30152,3,4,0,0,1454,30:43.2
18,43101,38245,1,5,0,1,5036,31:16.8
9,123107,19740,2,3,2,1,2532,31:50.4
12,67936,23505,3,5,0,0,2585,32:24.0
9,65507,34546,5,4,0,1,1722,32:57.6
17,102798,32157,1,4,2,1,3554,33:31.2
13,155676,21968,1,5,2,0,1695,34:04.8
16,163074,35806,3,3,1,1,3871,34:38.4
1,164055,28205,1,4,0,1,5855,35:12.0
10,179245,23582,2,5,0,1,966,35:45.6
18,141574,24723,1,4,2,0,1028,36:19.2
9,99995,40726,1,3,2,1,8030,36:52.8
9,109394,44744,2,5,1,1,7618,37:26.4
11,119950,41950,2,4,2,1,4257,38:00.0
17,79443,45201,2,4,2,1,5696,38:33.6
12,173545,30385,2,4,0,1,2146,39:07.2
16,125153,23228,2,4,2,1,2229,39:40.8
7,119511,32780,2,4,2,1,6678,40:14.4
15,44550,27052,4,3,2,1,3726,40:48.0
2,70721,19411,1,4,2,1,8923,41:21.6
5,140979,41041,3,4,1,1,4691,41:55.2
13,152632,32298,1,2,2,1,5304,42:28.8
11,65814,32072,5,2,2,1,1871,43:02.4
6,75296,38411,1,4,2,0,8054,43:36.0
10,176016,40413,2,5,0,1,1398,44:09.6
5,49354,23773,4,4,2,1,4160,44:43.2
14,146057,42275,2,5,2,1,1756,45:16.8
16,110838,17664,1,4,2,0,1426,45:50.4
17,58449,22920,3,5,2,1,1669,46:24.0
11,160083,19959,5,5,1,1,790,46:57.6
17,33634,25335,1,4,2,1,2877,47:31.2
4,106105,20967,4,5,1,1,2207,48:04.8
5,27303,27148,1,4,2,1,12098,48:38.4
4,48479,31362,1,5,2,1,11413,49:12.0
9,185326,20815,2,4,0,0,1293,49:45.6
17,166083,45158,2,4,1,0,2153,50:19.2
3,136198,30067,3,5,2,1,4902,50:52.8
7,81963,43589,4,4,2,1,4963,51:26.4
10,90424,31433,3,5,1,0,2293,52:00.0
2,137247,32386,4,4,2,1,4032,52:33.6
10,8266,40972,2,3,0,1,9876,53:07.2
18,63879,30337,1,4,1,1,5749,53:40.8
17,50393,26930,2,2,0,1,3481,54:14.4
10,189886,35557,4,4,0,1,2353,54:48.0
13,115079,38392,1,5,2,1,4468,55:21.6
11,86970,37322,5,3,0,1,1164,55:55.2
19,154415,30936,2,5,0,1,731,56:28.8
19,109796,45005,5,3,2,1,1283,57:02.4
4,46417,33562,1,5,2,1,14161,57:36.0
15,103727,32244,1,4,2,0,2185,58:09.6
12,166798,36987,3,4,2,1,1589,58:43.2
15,158875,35623,1,3,1,1,3828,59:16.8
11,62521,45283,4,5,2,1,4296,59:50.4
6,131479,17815,2,5,2,1,2431,00:24.0
14,65662,34657,1,4,2,0,4329,00:57.6
15,28371,37591,3,3,2,1,3512,01:31.2
6,166810,22035,2,4,0,1,1485,02:04.8
1,180371,35317,2,5,2,1,5082,02:38.4
19,101025,27506,1,4,0,1,3018,03:12.0
2,126000,27690,4,5,1,1,4488,03:45.6
10,163336,35242,2,3,1,0,5420,04:19.2
13,21659,26248,1,4,2,1,6021,04:52.8
13,39531,44317,1,4,2,0,6467,05:26.4
11,134173,30031,2,4,2,0,3331,06:00.0
13,61116,25646,1,5,2,1,3675,06:33.6
14,164856,31153,4,5,0,1,1075,07:07.2
12,14095,44045,2,4,2,1,11215,07:40.8
12,164778,36908,3,5,2,1,1219,08:14.4
11,89158,37610,1,4,0,0,3742,08:48.0
10,26986,22189,3,4,1,1,5283,09:21.6
2,165402,24945,2,5,1,1,6581,09:55.2
13,101508,26744,3,5,0,1,1581,10:28.8
11,168586,30943,1,3,2,1,3411,11:02.4
19,33309,35214,2,5,2,1,2690,11:36.0
3,42156,21192,3,2,2,0,7571,12:09.6
7,72912,33656,1,4,1,1,12544,12:43.2
17,175122,19351,2,3,2,1,586,13:16.8
5,18080,35225,4,5,1,1,7147,13:50.4
13,136234,29232,2,4,0,1,2934,14:24.0
16,87715,28846,1,4,0,1,1988,14:57.6
17,129822,28971,2,5,1,0,1248,15:31.2
3,45411,41778,3,4,2,1,9644,16:04.8
7,78506,27943,3,2,2,1,3720,16:38.4
18,156944,29890,4,4,0,1,1003,17:12.0
4,153237,42175,4,5,0,1,1759,17:45.6
12,106137,33081,1,3,2,0,3272,18:19.2
14,164452,30522,1,5,2,0,1337,18:52.8
6,139335,43788,3,5,2,1,4471,19:26.4
13,79941,41227,1,3,1,0,9020,20:00.0
10,57436,29747,3,5,0,0,1854,20:33.6
9,80221,28380,2,5,2,1,5924,21:07.2
2,104363,28093,1,3,0,1,9572,21:40.8
4,46504,40377,1,4,1,1,16606,22:14.4
8,140655,22370,4,4,2,1,2628,22:48.0
16,158424,20711,4,3,2,1,696,23:21.6
10,118538,41119,1,2,0,0,3908,23:55.2
18,13021,20496,1,4,2,0,2290,24:28.8
17,160551,39725,1,4,0,0,1726,25:02.4
11,53371,23897,2,4,0,0,3944,25:36.0
18,184805,30095,3,2,1,1,2668,26:09.6
7,24095,32572,2,4,2,1,11564,26:43.2
8,103883,34287,3,5,2,0,2115,27:16.8
16,150937,25716,5,4,0,0,478,27:50.4
18,127063,32140,2,2,2,0,1241,28:24.0
17,113749,21225,1,4,0,1,1747,28:57.6
16,89125,24509,4,4,1,1,2163,29:31.2
7,36485,40596,1,5,0,1,11140,30:04.8
15,100932,42481,3,4,2,0,1383,30:38.4
10,45825,24050,1,5,0,1,5297,31:12.0
12,59414,27464,1,5,2,1,6706,31:45.6
17,21706,31028,5,4,2,1,2518,32:19.2
16,114137,24770,1,3,0,1,3031,32:52.8
12,152702,27758,1,2,2,1,3412,33:26.4
2,40379,34585,3,5,0,1,11570,34:00.0
7,45244,32999,1,4,0,1,9796,34:33.6
5,132412,35807,1,3,0,1,8007,35:07.2
19,97110,28123,2,4,2,1,1608,35:40.8
7,62186,29411,3,4,1,1,8167,36:14.4
1,81281,22624,1,5,0,1,8925,36:48.0
12,116170,33229,2,4,2,0,3731,37:21.6
3,103765,23145,2,3,0,0,5667,37:55.2
11,139599,24823,4,5,0,0,946,38:28.8
5,46363,39958,3,3,0,1,11236,39:02.4
8,45623,24978,4,4,2,0,1995,39:36.0
16,153586,31782,2,2,2,1,2940,40:09.6
6,20699,29695,3,4,0,1,7145,40:43.2
8,11347,38815,5,5,0,0,4472,41:16.8
20,65218,28486,3,4,2,0,993,41:50.4
16,166096,33928,3,3,1,0,2690,42:24.0
15,21140,24767,4,5,2,1,1242,42:57.6
15,187349,39446,3,4,0,0,935,43:31.2
2,162039,41397,2,3,2,1,6122,44:04.8
5,98654,17666,2,4,0,0,3699,44:38.4
12,21767,33546,1,4,0,1,7270,45:12.0
10,105738,34453,1,5,2,1,6549,45:45.6
9,171882,49333,2,4,2,1,4314,46:19.2
9,23188,45589,1,3,0,1,13404,46:52.8
12,123022,20189,3,5,2,1,1019,47:26.4
15,125941,28151,2,4,0,1,956,48:00.0
14,154462,37875,1,5,0,0,2390,48:33.6
10,131322,25355,3,4,0,1,2497,49:07.2
9,54752,39412,1,3,2,0,10978,49:40.8
14,95122,33777,1,4,1,1,5035,50:14.4
9,193656,17325,3,4,2,0,1115,50:48.0
8,52979,44592,1,2,1,1,15413,51:21.6
5,74795,32157,1,3,1,1,10334,51:55.2
11,43700,27452,5,5,2,1,3399,52:28.8
16,187565,46684,1,4,1,1,4385,53:02.4
11,42140,30736,1,2,0,1,6414,53:36.0
12,70523,22583,2,3,0,0,3195,54:09.6
5,130356,39834,4,5,0,1,2204,54:43.2
7,138844,40132,4,4,2,1,2528,55:16.8
4,53522,36655,3,5,2,0,5747,55:50.4
15,103425,28765,5,5,1,0,942,56:24.0
12,133393,38537,1,4,2,1,5950,56:57.6
7,88366,42088,1,5,0,1,7831,57:31.2
17,140525,34665,1,4,2,1,3069,58:04.8
16,175887,32408,4,5,0,1,279,58:38.4
7,33686,41313,1,4,0,1,10826,59:12.0
11,97974,39658,1,5,0,1,5673,59:45.6
5,146081,36741,3,4,0,1,4956,00:19.2
7,161650,41216,5,5,2,1,2292,00:52.8
11,81819,17572,1,5,1,1,4219,01:26.4
10,171298,38009,2,2,2,1,3688,02:00.0
13,178088,24833,1,2,2,1,3526,02:33.6
14,32730,21771,1,4,2,1,4522,03:07.2
15,7989,32411,3,2,2,1,6369,03:40.8
9,97192,29274,4,4,0,0,2423,04:14.4
16,124802,25223,4,3,1,1,1656,04:48.0
1,50309,26996,1,4,0,1,11703,05:21.6
5,161033,32536,1,3,2,1,8309,05:55.2
16,68448,40356,1,5,0,1,2725,06:28.8
4,22354,30354,3,4,2,0,6423,07:02.4
5,138706,22954,1,4,0,1,3358,07:36.0
9,183809,25581,2,5,0,1,1052,08:09.6
13,90773,42371,2,5,1,1,4663,08:43.2
12,172906,43202,1,5,2,0,2587,09:16.8
10,124687,30148,5,4,0,1,946,09:50.4
13,25113,39250,1,5,0,1,4911,10:24.0
10,139540,25109,3,4,2,1,1300,10:57.6
2,33344,26727,4,4,1,0,7241,11:31.2
13,101944,43967,1,3,2,1,6937,12:04.8
6,192298,34765,3,4,1,1,2704,12:38.4
8,188899,28586,3,5,1,0,2531,13:12.0
12,144137,23365,1,3,2,0,1961,13:45.6
15,158194,43736,1,4,2,1,3980,14:19.2
13,175585,23394,1,4,1,1,2210,14:52.8
4,193344,37484,4,4,0,1,2969,15:26.4
13,54805,46142,1,4,1,1,10026,16:00.0
5,126260,21903,3,4,2,0,2704,16:33.6
16,147850,24703,1,4,0,1,2228,17:07.2
16,193983,25237,2,4,1,1,1162,17:40.8
14,114947,36339,2,3,1,1,3936,18:14.4
10,148145,27615,1,3,0,0,2949,18:48.0
4,51967,41753,2,5,1,1,11461,19:21.6
2,68946,37850,1,5,1,1,17790,19:55.2
18,157733,27849,5,5,2,0,182,20:28.8
4,81970,29813,1,5,1,0,9742,21:02.4
10,138803,40046,4,4,1,1,2136,21:36.0
3,107757,37938,1,4,0,1,12182,22:09.6
18,123891,30625,1,5,2,1,2518,22:43.2
9,51965,33906,1,5,2,0,6828,23:16.8
19,145427,33457,1,5,2,1,1905,23:50.4
5,110029,25144,2,5,1,1,6733,24:24.0
18,91287,25712,4,3,2,0,1570,24:57.6
17,41792,29543,3,4,2,1,2397,25:31.2
13,89107,38814,3,4,2,1,4278,26:04.8
15,20549,35736,2,3,0,0,3512,26:38.4
10,86289,29833,4,3,2,0,3556,27:12.0
5,176290,34423,3,2,0,0,4115,27:45.6
10,105727,43102,2,4,0,1,3076,28:19.2
17,44488,35240,4,5,2,0,1028,28:52.8
15,92602,24722,1,3,0,1,2179,29:26.4
1,170831,35283,1,4,2,0,6485,30:00.0
12,43924,24417,5,5,2,0,1199,30:33.6
8,98210,28844,4,4,0,0,3134,31:07.2
11,72941,37962,2,3,0,1,3540,31:40.8
17,95054,39099,2,5,0,1,2292,32:14.4
14,77639,32137,2,4,1,0,3086,32:48.0
8,130927,45652,5,5,2,1,2300,33:21.6
20,101812,26277,1,3,0,1,1989,33:55.2
9,108317,40163,2,2,1,0,7297,34:28.8
17,91585,42718,1,3,2,0,4423,35:02.4
17,131088,39609,4,5,2,0,1807,35:36.0
10,153849,18658,4,2,2,1,1475,36:09.6
5,128356,29817,2,4,0,1,4726,36:43.2
9,86199,37775,3,5,2,0,3610,37:16.8
12,57099,28132,1,5,2,1,4852,37:50.4
20,161033,18919,1,3,2,1,1721,38:24.0
14,45856,34380,1,4,1,0,6351,38:57.6
10,153672,37337,1,4,0,0,2127,39:31.2
4,148493,29083,1,5,2,0,3918,40:04.8
15,58542,20346,5,5,0,1,617,40:38.4
17,65293,38494,4,4,2,1,2295,41:12.0
3,75532,27648,4,5,0,0,4330,41:45.6
14,50793,30542,1,5,0,1,5801,42:19.2
6,172339,34940,2,5,2,1,4205,42:52.8
8,167920,33193,1,4,1,1,7832,43:26.4
8,99708,42789,2,4,2,1,7270,44:00.0
17,72943,20888,4,4,2,0,599,44:33.6
14,178174,36127,1,3,1,1,4627,45:07.2
15,52654,30647,2,4,2,0,2851,45:40.8
9,176248,26229,5,5,2,1,948,46:14.4
8,83418,23602,1,5,0,1,3498,46:48.0
18,121324,34486,1,4,2,1,1689,47:21.6
